post_id,post_title,post_author,post_content,post_category,post_tags,post_type,post_status,is_featured,package_id,expire_date,geodir_video,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,geodir_teachers,geodir_EventClassdate,geodir_timerange,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2526,"The Pilates Preserve",1,"Pilates and Yoga studio offering exceptional instruction in a small intimate setting - Tower Pilates Mat Pilates Yoga classes daily. Private and Semi-Private Pilates and Yoga available.","Alignment,Ashtanga,Core Strength,Family,Flow,Hatha,Iyengar Men's,Vinyasa,WoMen's,Yin",,gd_yoga_studio,publish,,6,Never,,"4400 North Federal Hwy Suite #106","Boca Raton",FL,"United States",33431,26.3930357923497,-80.0805546448087,,,,,,,,,,2015-01-01,,,,,,
2525,"Key West Yoga Sanctuary",1,"The Key West Yoga Sanctuary is truly a Sanctuary! We are dedicated to practicing and teaching attention and consciousness on and off the mat. We have various styles of yoga and encourage each student to find the practice that most deeply supports constant change and growth.","Alignment,Ashtanga,Core Strength,Flow,Hatha,Restorative,Thai,Vinyasa,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"1130 Duval St","Key West",FL,"United States",33040,24.5494368988055,-81.7983197415179,,,,,,,,,,2015-01-01,,,,,,
2524,"Joyful Yoga & Ayurvedic Spa",1,"Joyfully providing yoga classes for all skill levels. Spa services including Massage, skin care energy work and Ayurvedic treatments. Offering wellness-conscious products and clothing in our boutique.","Alignment,Ashtanga,Core Strength,Flow,Gentle,Hatha,Meditation,Power,Restorative,Senior,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"3405 Pelican Landing Parkway","Bonita Springs",FL,"United States",34134,26.3813,-81.8143,,,,,,,,,,2015-01-01,,,,,,
2523,"Delray Yoga Shala",1,"Welcome to Delray Beachâs first & only yoga studio solely dedicated to the practice instruction & teachings of Ashtanga, yoga. Whether you are a beginner or an advanced practitioner please consider this your home for yoga to delve deep summon your inner strength let go of all that is no longer serving you & step into a practice that will transform your life.","Ashtanga,Mysore",,gd_yoga_studio,publish,,6,Never,,"10 NE 2nd Street","Delray Beach",FL,"United States",33444,26.4651,-80.0731166666667,,,,,,,,,,2015-01-01,,,,,,
2522,Yogarosa,1,"Since 1995 Yogarosa has been the hub of Iyengar Yoga in South Florida. Beginners have become intermediate students and students have become teachers.","Alignment,Chair Yoga,Corporate,Gentle,Hatha,Iyengar Restorative,Senior,Special Needs,WoMen's,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"110 N. Federal Hwy. # 304","Hallandale Beach",FL,"United States",33009,25.98729,-80.1423,,,,,,,,,,2015-01-01,,,,,,
2521,"Full Circle Yoga",1,"Full Circle Yoga has been open since 2003 located in downtown Winter Park (in the Orlando area). We offer 45 classes weekly including: Flow, Yoga Hatha, Ashtanga, Hot, Yoga and Pre & Post-Natal Yoga. We have classes that begin as early as 6am and as late as 8pm. Our classes are ongoing; you may start anytime. You DO NOT HAVE TO BE FLEXIBLE to try yoga. There is a perfect class for everyone. If you have any questions about which class is best for you please give us a call and we'll be happy to lead you in the right direction. We look forward to seeing you on your mat soon!","Ashtanga,Core Strength,Flow,Hatha,Hot,Mom &amp; Baby,Power,Prenatal,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"972 B Orange Avenue","Winter Park",FL,"United States",32789,28.5992,-81.3523,,,,,,,,,,2015-01-01,,,,,,
2520,"EAU Spa",1,"Greetings from Eau Spa!","Flow,Gentle,Hatha,Paddleboard Yoga,Thai,Vinyasa,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"100 S. Ocean Blvd",Manalapan,FL,"United States",33462,26.584,-80.0391,,,,,,,,,,2015-01-01,,,,,,
2519,"The Lotus Pond Center for Yoga & Health",1,"This is a place to breathe deeply to find your center and to release stress. The Lotus Pond is a premier teacher training school offering weekly classes workshops with renowned instructors and annual yoga festivals. Tucked away on 4.5 acres of lush tropical foliage you'd never guess you were in Tampa while relaxing on an adirondack chair overlooking the pond. We offer four classrooms for yoga asana practice Meditation, healthy living classes and special events (including a screened-in nature classroom).","Corporate,Flow,Gentle,Hatha,Kripalu,Meditation,Power,Prenatal,Restorative,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"6201 Lynn Road",Tampa,FL,"United States",33625,28.0441908226418,-82.5465850292806,,,,,,,,,,2015-01-01,,,,,,
2518,"The Doolin Healing Sanctuary & Yoga",1,"Daya Devi-Doolin - Sivananda, Yoga Training with Yogi Prof. Bharat Gajjar and other well-known teachers - 50 plus years of studying and teaching Gentle, Hatha, Yoga Chair Yoga, Meditation, etc.","Anusara,Flow,Gentle,Hatha,Meditation,Restorative,Senior,Sivananda",,gd_yoga_studio,publish,,6,Never,,"1794 N. Acadian Drive",Deltona,FL,"United States",32725,28.9196,-81.2217489795918,,,,,,,,,,2015-01-01,,,,,,
2517,"Power, Yoga Tribe",1,"Real Yoga for Real People! Power, Yoga Tribe is a yoga studio that specializes in teaching Baptiste, Power, Vinyasa. Classes include heated Power, Vinyasa, non-heated slow Flow, and non-heated Restorative, yoga. Specialty classes include yoga bootcamp and yoga for cancer survivors. Classes are accessible to anyone any age and any fitness level. A studio about authenticity community & possibility!","Baptiste,Gentle,Hot,Kripalu,Power,Restorative,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"11951 US Highway 1","North Palm Beach",FL,"United States",33408,26.8516101843287,-80.0590407570678,,,,,,,,,,2015-01-01,,,,,,
2516,"Islamorada Fitness",1,"Islamorada Yoga is located in the Islamorada Fitness center in Islamorada Florida Keys. Classes include Aerial, Yoga Vinyasa, Flow, Hatha, and Yin,Yang. We also offer a season Paddleboard Yoga, class by app only. Stop in call or visit us online to plan your yoga practice while in Islamorada. We also service residents from Key Largo and Tavernier FL.","Aerial,Flow,Hatha,Meditation,Paddleboard Yoga,Power,Restorative,Vinyasa,Yin,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"85960 Overseas Hwy",Islamorada,FL,"United States",33036,24.9537234955166,-80.5841706786225,,,,,,,,,,2015-01-01,,,,,,
2515,"Krama Yoga Institute",1,"Krama Yoga Institute's state-of-the-art studio is not your typical one room yoga studio. As you arrive you will be greeted by warm and welcoming staff members in our comfortable and zen-inspiring lobby designed to accommodate early arrivals to class or those wishing to stay after class and enjoy complimentary Wi-Fi.","Acro,Bhakti Yoga Children's,Core Strength,Corporate,Family,Flow,Gentle,Hatha,Hot,Integral Iyengar,Kundalini,Meditation,Men's,Mom &amp; Baby,Power,Restorative,Senior,Special Needs,Tantra Yoga,TriYoga,VijÃÂ±ÃÂna Yoga,Viniyoga,Vinyasa,WoMen's,Yin,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"12900 West State Road 84",Davie,FL,"United States",33325,26.087,-80.2012,,,,,,,,,,2015-01-01,,,,,,
2514,"Living Yoga",1,"Move through life with grace and ease in Body MInd and Spirit! Join us at Living Yoga where you'll find classes for everyone seven days a week. Check out the class schedule descriptions instructors workshops at .","Alignment,Ashtanga,Children's,Core Strength,Flow,Gentle,Kripalu,Prenatal,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"333 17 street ste 2F","vero beach",FL,"United States",32960,27.6326,-80.3794555555556,,,,,,,,,,2015-01-01,,,,,,
2513,SLOBODY,1,"Facilitating healthy vibrant living and excellence in teaching","Alignment,Core Strength,Corporate,Hatha,Scaravelli Viniyoga",,gd_yoga_studio,publish,,6,Never,,"209 NE 5th Terrace","Delray Beach",FL,"United States",33444,26.4718,-80.0709,,,,,,,,,,2015-01-01,,,,,,
2512,"Yogi Hari's Ashram",1,"Shri Yogi Hari is a master of Sampoorna Yoga (Yoga of Fulness). He is well known and respected around the world as an exeptionally inspiring teacher and Guru. His presence alone is transforming. At the age of 22 he was labeled as a medicated incurable. By the grace of God he was introduced to Yoga and he knew right away that this was what he should be living and practicing in his life. For eight years he practiced with intense dedication and in that time he transformed his whole body into a state of perfect health. Shri Yogi Hari is like an ocean that can never have enough of this divine science and he longed to meet his Guru. In 1975 he had the blessing of meeting his Gurus Swami Vishnudevananda and Swami Nadabrahmananda and at that time he retired from the wordly life and spent 7 years in the Sivananda, Ashram where he immeresed himself fully in yoga sadhana. That was a time of great transformation on all levels. Yogi Hari studied the science of Nada Yoga for 14 years from the great master Swami Nadabrahmananda. He has since then continued to immerse himself in the practice of Nada Yoga and created many inspiring and uplifting CDs and instructional books and DVDs on the science of Nada Yoga. Sampoorna Yoga is the fruit of Yogi Hariâs tireless striving for perfection in his practice and teaching. It is the yoga of fullness that intelligently integrates Hatha, Raja Karma Bhakti Jnana and Nada Yoga to purify and harmonize all aspects of the human personality so that the light of the soul shines forth in its divine splendour. His approach is deep simple and practical and helps people from every background to live a richer and happier life based on lasting yogic values. The basic teaching is that health peace and joy are already within you. They are your birthright. Sampoorna Yoga can help you to uncover them. Shri Yogi Hari is the author of 4 books and has recorded over 36 CDâs. Regular classes seminars sadhana weeks yoga teacher certification courses and satsangs are given by Shri Yogi Hari at his Ashram in Miramar Florida.","Alignment,Children's,Core Strength,Family,Flow,Gentle,Hatha,Integral Kundalini,Meditation,Restorative,Senior,Sivananda",,gd_yoga_studio,publish,,6,Never,,"12750 SW 33rd St",Miramar,FL,"United States",33027,25.979,-80.3113038095238,,,,,,,,,,2015-01-01,,,,,,
2511,"Merritt Island Yoga Studio",1,"YogaFit Trained Registered Teacher - Path to Yoga Therapist. Certified Personal Trainer AFAA Certified Group Instructor AFAAACE Pilates Instructor SCW Certified SilverSneakers Instructor Healthways Certified First Aid/CPR/AED Red Cross Insured K&K","Core Strength,Flow,Gentle,Hatha,Power,Restorative,Senior,Viniyoga,Vinyasa,WoMen's,Yin",,gd_yoga_studio,publish,,6,Never,,"729 N Courtenay Pkwy","Merritt Island",FL,"United States",32953,28.3695547297297,-80.7003,,,,,,,,,,2015-01-01,,,,,,
2510,"Palm Beach Waterfront Fitness Club",1,"Palm Beach Waterfront Fitness Club is a high-end facility featuring state-of-the-art equipment spa like amenities and unparalleled service. We are more than just a health club. We offer comprehensive personal training and guidance to meet your fitness goals. We are a private fitness club with a limited membership base.",,,gd_yoga_studio,publish,,6,Never,,"515 N Flagler Drive","West Palm Beach",FL,"United States",33407,26.726,-80.0503,,,,,,,,,,2015-01-01,,,,,,
2509,"Vastu School Of Yoga Florida",1,"Classical Traditional Authentic Yoga. Vastu offers yoga classes Yoga Immersions Retreats and Yoga Teacher Training in Florida and Mexico. Visit Trip Adviser and see what others are saying about Vastu!","Sivananda,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"260 Holloway Drive",Plantation,FL,"United States",33317,26.1283265898453,-80.2380468203093,,,,,,,,,,2015-01-01,,,,,,
2508,"Aum Yoga Naples",1,"We are thrilled to offer yoga for your entire family. We feel that when yoga is thread through the Family, dynamic everyone prospers! Join us for classes from womb to adult-- including Prenatal, Yoga Baby Yoga Family, Bikram Yoga & Adult Hatha, Yoga! We look forward to sharing our love of yoga with you and your family! Namaste <3","Alignment,Children's,Family,Gentle,Hatha,Iyengar Meditation,Mom &amp; Baby,Prenatal,Restorative,WoMen's",,gd_yoga_studio,publish,,6,Never,,"2960 Immokalee Rd Suite 3",Naples,FL,"United States",34110,26.2723,-81.7895,,,,,,,,,,2015-01-01,,,,,,
2507,"Surya Namaskar School of Yoga",1,"At Surya Namaskar School of Yoga you will learn so much more that just how to be a yoga teacher. You will be able to enter the world of yoga and the world beyond to serve and bless the universe.","Family,Gentle,Hatha,Meditation,Sivananda,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"4105 5th Ave North","Saint Petersburg",FL,"United States",33713,27.7775,-82.6889571428571,,,,,,,,,,2015-01-01,,,,,,
2506,"Corpo Yoga Studio",1,"CORPO Yoga Studio is a Family, yoga studio where people of all ages shapes and faiths feel comfortable being who they truly are.","Anusara,Ashtanga,Children's,Core Strength,Flow,Gentle,Hatha,Kundalini,Meditation,Power,Restorative,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"9030 SW 72nd Court",Miami,FL,"United States",33156,25.6846857142857,-80.3124551020408,,,,,,,,,,2015-01-01,,,,,,
2505,"Bikram Yoga on the Island",1,"Bikram's Therapeutic Hot, Yoga is not just an exercise. It is a powerful healing system scientifically designed to restore and maintain your health and well being. In order to be effective yoga must be practiced daily on a regular basis with no long lapses of time between lessons. A minimum commitment of 10 lessons in 30 days is required to derive maximum benefit from this yoga program.","Bikram Children's,Hot",,gd_yoga_studio,publish,,6,Never,,"87 East Merritt Avenue","Merritt Island",FL,"United States",32953,28.3612,-80.6982,,,,,,,,,,2015-01-01,,,,,,
2504,"Radiant Wellness Yoga Therapy",1,"Offering private yoga therapy lessons 200 Hour Yoga Therapy Teacher Training Group Yoga Therapy Lessons Reiki Treatments and training Hypnosis","Gentle,Hatha,Restorative,Senior,Special Needs,WoMen's",,gd_yoga_studio,publish,,6,Never,,"Overlook Building 1102 A1A North Suite 102","Ponte Vedra Beach",FL,"United States",32082,30.3675,-81.4112,,,,,,,,,,2015-01-01,,,,,,
2503,"The Yoga Pagoda",1,"Born out of the notion that there is room for it all The Yoga Pagoda is dedicated to serving the ever growing and dynamic community of Vero Beach. We offer a full class schedule workshops privates weekend immersions teacher trainings and special events. Our staff is highly skilled over a cross section of styles has a passion for life and genuinely enjoys interacting with student of all levels and abilities. The Yoga Pagoda is the place to experience Yoga Qigong Melt and Nia in a welcoming environment with teachers who are dedicated to setting you up for success in creative and fun filled classes. Come in and enjoy a beverage in our lounge take a mid day break and meditate schedule a treatment with one of our highly skilled therapists & body-workers or just hang around and make new friends.","Aerial,Ashtanga,Children's,Corporate,Flow,Hot,Kundalini,Laughter Yoga Meditation,Paddleboard Yoga,Restorative,Tantra Yoga,Thai,Vinyasa,Yin,Yoga Massage,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"2101 Indian River Blvd","Vero Beach",FL,"United States",32960,27.64,-80.3804,,,,,,,,,,2015-01-01,,,,,,
2502,"Lakulish Yoga",1,"I am a student of yoga and I am devoted wholeheartedly to this sublime quest.",Kripalu,,gd_yoga_studio,publish,,6,Never,,"2824 Par Lane",Tallahassee,FL,"United States",32301,30.4142650325193,-84.2478214196,,,,,,,,,,2015-01-01,,,,,,
2501,"Pura Vida Yoga",1,"We offer Iyengar Yoga private Pilates Reiki and Wholistic Fitness Training with quality instruction in a caring environment.",,,gd_yoga_studio,publish,,6,Never,,"6299 N. Federal Hwy","Boca Raton",FL,"United States",33487,26.4056,-80.0762,,,,,,,,,,2015-01-01,,,,,,
2500,"Yogani Studios",1,"Yogani offers a variety of yoga classes for a wide range of ability level. Our classes include: Bikram Vinyasa, Flow, Prana Flow, Power, Forrest Yoga Traditional Ashtanga, Prenatal, Mommy and Baby Crawler to Toddler Kids Yoga (ages 4-10) Gentle, Yoga Yin,and Restorative. Whether you are brand new to yoga or have been practicing for years our teachers have a minimum of 200 hours of Yoga Alliance Approved training and are excited to work with you to develop your yoga practice. We have 3 different yoga rooms and offer over 50 regularly scheduled classes per week. Our instructors are also available for private instruction. Yogani has two Licensed MassageTherapists available by appointment. Our facilities include ample parking showers and we offer mat/towel rental. We also sell a variety of apparel in our store including: Manduka Liquido HydroFlask Shakti Activewear Good Hyouman Be Love & I Love Yoga and much more.","Ashtanga,Bikram Flow,Gentle,Mom &amp; Baby,Power,Prenatal",,gd_yoga_studio,publish,,6,Never,,"1112 W Platt Street",Tampa,FL,"United States",33606,27.9416,-82.4707224489796,,,,,,,,,,2015-01-01,,,,,,
2499,"The Sol Oasis",1,"The Sol Oasis is a Donation Based Yoga Studio and Healing Arts Center in Boynton Beach . We Offer Classes daily from beginner to more advanced  slow to Power, flow!! We Offer a variety of workshops group Meditation, and community healing  featuring weekly Reiki circles !","Ashtanga,Children's,Core Strength,Flow,Hatha,Kripalu,Laughter Yoga Meditation,Mom &amp; Baby,Paddleboard Yoga,Power,Restorative,Senior,Sivananda,Special Needs,Thai,Vinyasa,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"408 E Ocean Ave","Boynton Beach",FL,"United States",33435,26.5269,-80.060604,,,,,,,,,,2015-01-01,,,,,,
2498,"Miami Life Center",1,"This urban retreat space dedicated to the study of yoga holistic health and consciousness is the ideal place to practice yoga and share a sense of your lifeâs purpose and meaning. Joining our community ensures your access to daily yoga classes world class instruction life coaching nutrition counseling and gifted healers. More holistic than a âyoga onlyâ center we offer you the possibility of real transformation and inspiration for your daily life.","Ashtanga,Mysore Restorative,Senior",,gd_yoga_studio,publish,,6,Never,,"736 6th Street",Miami,FL,"United States",33139,25.7756,-80.1354040816327,,,,,,,,,,2015-01-01,,,,,,
2497,"Brickell Hot, Yoga",1,"Brickell Hot, Yoga and Fred Busch Power, Yoga - Building a beautiful community established in Yoga and Wellbeing","Acro,Alignment,Power,Prenatal,Restorative,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"301 SW 17th Rd",Miami,FL,"United States",33129,25.7609,-80.1999,,,,,,,,,,2015-01-01,,,,,,
2496,"Yoga Path Palm Beach",1,"At Yoga Path Palm Beach we practice and teach a variety of styles of yoga from high-energy Power, Vinyasa, to slow calming Restorative, classes. Our classes are taught by highly trained passionate teachers all of whom are Yoga Alliance certified. Their goal is to guide you through your practice creating a challenging and safe atmosphere. In classes we link the breath with movement to bring life to our practice on the mat and in our daily lives.","Alignment,Bikram,Core Strength,Flow,Gentle,Hatha,Hot,Meditation,Power,Prenatal,Restorative,Senior,Special Needs,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"4514 S Dixie Hwy","West Palm Beach",FL,"United States",33405,26.6723803451846,-80.0547437515033,,,,,,,,,,2015-01-01,,,,,,
2495,"Yoga Connection",1,"Yoga Connection is a sanctuary that is dedicated to healing and balancing the mind body and spirit and offers a variety of Yoga classes in two studio rooms (Hot, and non-heated). We also offer Private and Group Instruction Private Instruction Workshops and other exciting Events.","Flow,Hatha,Hot,Meditation,Restorative,Yin",,gd_yoga_studio,publish,,6,Never,,"6555 Nova Dr suite 302",Davie,FL,"United States",33317,26.0875030193598,-80.2361120774393,,,,,,,,,,2015-01-01,,,,,,
2494,"The Yoga Shed",1,"We are the home of SIYI- Southern institute of yoga instructors. We teach Precision Alignment, yoga in the style of Iyengar. We offer daily morning classes and evening classes during the week. We offer a variety of classes: active Restorative, Gentle, yoga wall technique slow&active Flow, active& slow Hot, & acroyoga. We offer workshops monthly on weekends and both 4&8 wk series.","Acro,Alignment,Flow,Gentle,Hot,Meditation,Restorative",,gd_yoga_studio,publish,,6,Never,,"1407 flightline blvd",DeLand,FL,"United States",32724,29.0551,-81.2863,,,,,,,,,,2015-01-01,,,,,,
2493,"Dragonfly Yoga Central Florida",1,"Offering a hands on approach to yoga with a focus on body alignment; from basic beginners intermediate and advanced yoga ranging from Power, Vinyasa, Flow, Laughter to Stand Up Paddle Board Yoga for ""Every Body""","Alignment,Aqua Yoga,Chair Yoga,Core Strength,Corporate,Family,Flow,Gentle,Laughter Yoga Meditation,Men's,Power,Senior,Viniyoga,Vinyasa,WoMen's,Yin",,gd_yoga_studio,publish,,6,Never,,"1217 Enderby Ct",Orlando,FL,"United States",32766,28.6578866057872,-81.1058566971064,,,,,,,,,,2015-01-01,,,,,,
2492,"Sunshine Yoga",1,"Sunshine Yoga is a yoga studio located in the heart of Destin FL. We offer a variety of yoga including Private Sessions and Parties Beach Yoga Kids and Family, Yoga Beginner Yoga Power, Flow, Vinyasa, Flow, Workshops and Special Events.","Ashtanga,Children's,Core Strength,Family,Flow,Gentle,Hatha,Laughter Yoga Mom &amp; Baby,Power,Prenatal,Restorative,Vinyasa,WoMen's",,gd_yoga_studio,publish,,6,Never,,"211-E Main Street",Destin,FL,"United States",32541,30.395532183908,-86.4835494252874,,,,,,,,,,2015-01-01,,,,,,
2491,"Harmony House Yoga",1,"Harmony House Yoga is a heart-based yoga studio and a center of learning healing and growth. We foster a genuine sense of community and personal care. We recognize the interconnected nature of all life. We approach our practice with reverence and all members of our community with kindness.",,,gd_yoga_studio,publish,,6,Never,,"9524 Griffin Road","Cooper City",FL,"United States",33328,26.0642,-80.2744245611829,,,,,,,,,,2015-01-01,,,,,,
2490,"The Zen Room",1,"Yoga zen Meditation, Phoenix rising yoga therapy tai chi qigong",Hatha,,gd_yoga_studio,publish,,6,Never,,"631 brevard ave",Cocoa,FL,"United States",32922,28.351532,-80.7262,,,,,,,,,,2015-01-01,,,,,,
2489,"Yoga with Lesley",1,"Experience a challenging Vinyasa, Flow, practice which incorporates strength stamina flexibility breath core work and balance. Lesley encourages you to let go of all expectations listen to your body and work at your own level to create balance in all aspects of life.","Bikram,Core Strength,Flow,Hatha,Men's,Power,Restorative,Senior,Special Needs,Vinyasa,WoMen's,Yin",,gd_yoga_studio,publish,,6,Never,,"4342 e.tradewinds ave.","Lauderdale By The Sea",FL,"United States",33308,26.1893909090909,-80.1,,,,,,,,,,2015-01-01,,,,,,
2488,"Bamboo Garden Yoga",1,"Join us in the oasis of Bamboo Garden Yoga. Enjoy asanas on the private yoga deck surrounded by lush bamboo. We offer traditional yoga practice along with Meditation, and philosophical book studies.",,,gd_yoga_studio,publish,,6,Never,,"88 SE 4th Ave","Delray Beach",FL,"United States",33483,26.4599874049,-80.0692101402325,,,,,,,,,,2015-01-01,,,,,,
2487,"Yoga Institute of Broward",1,"Certified in the Iyengar tradition the most rigorous and comprehensive form of certification available Ruth Ann teaches with skill and confidence. Offering classes and private sessions for beginners to intermediate students with an emphasis on Alignment, and awareness. She has been to India to study with the Iyengar Family, and continues to study with Senior, teachers in this country. Ruth Ann believes that yoga is a transformative practice and imparts her love of the subject to all her students. She teaches and directs the Yoga Institute of Broward.",Iyengar,,gd_yoga_studio,publish,,6,Never,,"10400 Griffin Road","Cooper City",FL,"United States",33328,26.0639097826087,-80.2860114130435,,,,,,,,,,2015-01-01,,,,,,
2486,"Thee House of Yoga",1,"Every BODY needs a HOME. Welcome to Thee House of Yoga. Our HOUSE is Your HOUSE!","Acro,Core Strength,Flow,Forrest Meditation,Yin",,gd_yoga_studio,publish,,6,Never,,"412 5th Avenue",Indialantic,FL,"United States",32903,28.0898261682166,-80.5732199482587,,,,,,,,,,2015-01-01,,,,,,
2485,"Evolation Yoga Miami",1,"Coming Soon! Evolation style yoga teaches the Primary Hot, Series originally defined by Bikram Choudhury. We also offer Flow, Ashtanga, and Yin,classes and a 60 minute version of the Primary Hot, Series. Evolation was founded by Mark Drost and Zefea Samson. Mark spent 6 years as a Senior, member of the Bikram training staff. Prior to his time with the Bikram organization he practiced and studied in the Yogananda / Ghosh lineage for over 20 years. They created evolation to provide a comprehensive inclusive and intimate training experience for students who wanted to study the Hot, yoga Primary Series without the associated attachments. Evolation has grown into a worldwide collective of teachers and studios working together to help develop a unified global yoga community. Meditation, + heated yoga = a divine combination The word yoga is derived from the Sanskrit root âyujâ meaning âunion.â At evolation we apply this principle of inclusion to all of our offerings starting with classes that enrich the heated Hatha, yoga espoused by Bishnu Gosh and Bikram Choudhury with the Meditation, techniques taught by Paramhansa Yogananda. Evolation is firmly rooted in these traditions we find our foundation in their combination â producing an entirely new practice with the goal of facilitating spiritual awakening for a wide range of students.",,,gd_yoga_studio,publish,,6,Never,,"3470 NW 82nd Avenue",Doral,FL,"United States",33122,25.8054953703704,-80.3292521604938,,,,,,,,,,2015-01-01,,,,,,
2484,"The Barkan Method of Hot, Yoga Fort Lauderdale",1,"The Barkan Method is a style of Hatha, Yoga that originated from a lineage in Calcutta India. While the Barkan Method finds its roots from this lineage in Calcutta it also integrates postures from other styles of Yoga to create variations and even greater range of motion. The yoga classes are practiced in a heated room to stretch and strengthen various areas of the body. The practice brings vital balance and restores all systems to optimal health. Consistency will create a physical mental and spiritual harmony that will be felt in all areas of the practitionerâs life.","Alignment,Bhakti Yoga Family,Flow,Gentle,Hatha,Hot,Meditation,Men's,Power,Prenatal,Restorative,Tantra Yoga,Vinyasa,WoMen's,Yin,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"2370 North Federal Hwy","Fort Lauderdale",FL,"United States",33305,26.1555460973345,-80.1178404823778,,,,,,,,,,2015-01-01,,,,,,
2483,"Namaste Yoga",1,"Welcome to NamastÃ© Yoga. We are located in the heart of the historic Parkway District at 1369 East Lafayette St Tallahassee FL 32301. NamastÃ© Yoga offers daily yoga classes with teachers certified in a variety of yoga traditions. Classes are suitable for beginners as well as intermediates and those with a committed practice. All classes focus on integrating body breath mind and spirit while building strength promoting self-awareness and cultivating compassion. Drop-ins are always welcome at all classes and we sell class passes that can be used in all classes as well.","Children's,Core Strength,Flow,Gentle,Hot,Kripalu,Kundalini,Mom &amp; Baby,Power,Prenatal,Restorative,Senior,Viniyoga,WoMen's",,gd_yoga_studio,publish,,6,Never,,"1369 East Lafayette St",Tallahassee,FL,"United States",32301,30.4342872603972,-84.2559745207943,,,,,,,,,,2015-01-01,,,,,,
2482,"The Fair Trade Boutique",1,"The Fair Trade Boutique offers only Fair Trade Certified WRAP Certified or Made In USA products ranging from clothing to home goods to cosmetics and all the yoga gear and props you could imagine! We also offer yoga 3 days a week absolutely Free! Sunday 11 a.m. Vinyasa, Wednesday 6 p.m. Restorative, and Thursday 5:30 p.m. Vinyasa. Great for all levels!",,,gd_yoga_studio,publish,,6,Never,,"64 S. Federal Highway","BOCA RATON",FL,"United States",33432,26.3493375,-80.0862,,,,,,,,,,2015-01-01,,,,,,
2481,"Karma Yoga at Kashi Ashram",1,"An opportunity to learn strengthen and grow your yoga practice as well as teaching skills through service to others.",,,gd_yoga_studio,publish,,6,Never,,"11155 Roseland Road",Sebastian,FL,"United States",32958,27.8012,-80.5018,,,,,,,,,,2015-01-01,,,,,,
2480,"New Ground Yoga",1,"Certified Yoga Teacher 235 hr. Teaching Gentle, Yoga Basic Yoga Intermediate Yoga Chair Yoga, Stretch and Breath Restorative, Yoga Meditation.","Alignment,Core Strength,Flow,Gentle,Hatha,Kripalu,Meditation,Men's,Restorative,Senior,WoMen's",,gd_yoga_studio,publish,,6,Never,,"978 Deerfoot Rd",DeLand,FL,"United States",32720,28.9915,-81.3208255208333,,,,,,,,,,2015-01-01,,,,,,
2479,"Red Pearl Yoga",1,"Created 2002. Daily classes for all levels. Two practice rooms 2nd floor walk up location with ocean breezes lots of windows wood floors. Lifestyle boutique Workshops Private Instruction. Ashtanga, Gentle, Vinyasa, Yin,Kids Pre Natal Barre are some of our offerings. We also offer several By Donation classes each week. And FREE Yoga for Military Vets through Connected Warrior (see our website/ online schedule for days/times. We have hosted many wonderful workshops over the years: Edward Clark and Tripsichore Kino Mac Gregor Joe Barnett Doug Swenson Ricky Tran David Williams Samantha Beers and many more. please see our website for current schedule teacher bios class descriptions and more.","Alignment,Ashtanga,Children's,Core Strength,Corporate,Family,Flow,Gentle,Hatha,Meditation,Mom &amp; Baby,Mysore Paddleboard Yoga,Power,Prenatal,Restorative,Special Needs,Thai,Vinyasa,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"918 ne 20th avenue","fort lauderdale",FL,"United States",33304,26.1365246495304,-80.1193,,,,,,,,,,2015-01-01,,,,,,
